Id,y
900,42.828188921914126
901,1.1149809341200658
902,117.83180583672549
903,57.171125083837424
904,50.461856808915371
905,80.450362175642184
906,-2.6221503916723368
907,86.266907453312143
908,29.690255496176441
909,107.06074695540036
910,101.34904628415956
911,64.674642644610373
912,84.805260939531152
913,100.26113559175073
914,114.90287217389633
915,98.417953237126852
916,66.841325449664566
917,49.386934340516028
918,57.270808121268345
919,108.93577770731817
920,18.989673119868591
921,56.496848773804288
922,68.786288173447758
923,114.74731341171191
924,89.682235341172358
925,119.05178859145971
926,139.49494704077199
927,69.105464545482491
928,97.256239171878931
929,78.334016586775903
930,28.009501741328094
931,168.13492733427299
932,42.704831823473818
933,-2.0711538351666139
934,148.52285498701588
935,100.11056126501565
936,56.50929843427221
937,58.752126982439769
938,44.621513265278047
939,1.0314461702719999
940,13.739211582347348
941,75.127997417739081
942,107.8741960895963
943,130.79505562642666
944,53.418092243009966
945,15.776686585698974
946,97.036623954456275
947,152.47923228167701
948,69.218879005775989
949,81.435383865710037
950,124.48860681182691
951,118.54227041912206
952,142.53319862897686
953,75.301186879458214
954,43.950639878953552
955,76.757681042055907
956,14.153794682834336
957,95.362838435976471
958,44.209462599357366
959,46.833733243589315
960,53.219606288811605
961,98.843993814748814
962,79.158628954339974
963,52.885373014872016
964,53.837828832399673
965,7.2896835612484914
966,91.169989048319565
967,57.359956749867337
968,112.32302414944868
969,79.28822176349172
970,26.089620550189096
971,65.042906959646842
972,27.99388372781474
973,60.602326590249888
974,72.52267381524544
975,77.625955622843321
976,67.764944349935433
977,38.967642668038181
978,81.638071009738809
979,82.629224617982061
980,22.696316434880774
981,82.063780966115928
982,59.697679852536886
983,108.16482725058698
984,100.06107234121458
985,25.850704811768871
986,73.529291094295473
987,109.69560779459322
988,88.224368748739963
989,78.956145887192278
990,58.42439299963582
991,119.62403719253254
992,57.968837744941041
993,71.432874847605234
994,70.588355050213565
995,14.57743475044181
996,108.22994407659169
997,52.46595904878329
998,69.771901649596302
999,103.68415026732788
1000,102.8180719515276
1001,-19.754710824980165
1002,105.95788517431613
1003,67.748919483245885
1004,134.931632838696
1005,85.69385815765969
1006,96.595733300164483
1007,59.742062755307664
1008,38.803089053150686
1009,88.149341617878591
1010,122.94388510513515
1011,116.87050165846233
1012,37.531160343670578
1013,52.900545877707607
1014,52.451706510340387
1015,58.855516303891619
1016,81.239392201975832
1017,49.644233899445041
1018,3.9702156375797415
1019,86.098187412552704
1020,11.308235550543573
1021,77.846138718296132
1022,30.688857639418117
1023,100.29273446969447
1024,69.416440778858316
1025,53.858879011778157
1026,91.260807373134753
1027,33.547563505188037
1028,102.17194284126181
1029,72.647118198046527
1030,91.6776248572491
1031,30.053520560252537
1032,90.263849852512806
1033,142.54349858885723
1034,113.61041414029684
1035,28.618614598047962
1036,-12.986965038374532
1037,11.179031623781455
1038,43.813922056633935
1039,137.41863846776721
1040,29.658393151361018
1041,75.500089781893251
1042,29.745408577059742
1043,42.151399149946855
1044,98.583121174375407
1045,23.529946313033264
1046,75.860763903776046
1047,116.01224004711318
1048,22.713346755727706
1049,96.891226098977356
1050,121.53396910936014
1051,73.786530461463741
1052,58.355502335914608
1053,41.20701676449081
1054,167.69673863679094
1055,22.265297356249505
1056,59.950552050093208
1057,77.293142896416569
1058,69.876999157836565
1059,38.706338751271069
1060,126.42082587108294
1061,64.030528497350247
1062,91.537418471607367
1063,116.02800425046192
1064,124.18113233947915
1065,-20.353880231450429
1066,60.722260467957874
1067,100.79687337195598
1068,184.34488786906689
1069,85.42311208273054
1070,81.161302081297961
1071,61.437685726611846
1072,68.123890957812307
1073,105.25045894014326
1074,57.248441485175597
1075,27.852781281729079
1076,-0.40680638800258606
1077,34.138903104397954
1078,52.85307062853613
1079,-0.64734863388431485
1080,42.041453580432261
1081,64.303647761856865
1082,-10.171349947416211
1083,47.642827064802098
1084,104.17359913961293
1085,64.524491322774438
1086,19.402919207630479
1087,70.5728554565829
1088,42.858857729994668
1089,79.778694464687732
1090,15.405362223393951
1091,158.76049868315565
1092,12.10675190734567
1093,69.680634163081493
1094,102.29583398080655
1095,36.261315551369862
1096,43.289001353978826
1097,28.298393739876776
1098,71.296847085141067
1099,101.73713665564901
1100,120.69570772727165
1101,81.194366535115989
1102,113.15215663705064
1103,48.410809912277898
1104,39.245209931326826
1105,93.324589964191702
1106,60.315790695272455
1107,67.485066609748202
1108,87.545268027876986
1109,12.638414088923135
1110,104.29394277028665
1111,110.65607611176554
1112,2.1855662132318923
1113,48.997379646656739
1114,46.424719218842846
1115,-23.715343030003218
1116,80.176823920422635
1117,56.563207547713972
1118,43.158176969675623
1119,48.071607786155141
1120,69.51133391126011
1121,23.48046301012991
1122,54.140388783978196
1123,120.38668578365026
1124,50.123139250668899
1125,78.975790190657335
1126,96.241638730641839
1127,131.85009311780038
1128,47.269934611712017
1129,37.41644205272523
1130,145.87227708439218
1131,43.979755242575671
1132,75.419529827883366
1133,0.61232827343101093
1134,69.494964738014559
1135,-9.5534193854120044
1136,35.815406828676394
1137,-18.118081989392472
1138,152.9256918403668
1139,87.416306941412813
1140,46.691442604727968
1141,72.213347716650929
1142,0.65529849483606029
1143,86.618684192661078
1144,112.68172184660673
1145,53.163263702163754
1146,63.421477621332251
1147,73.824265779792597
1148,61.760493555925144
1149,65.772158994693612
1150,60.489944211446605
1151,62.427457077719723
1152,63.372762579996603
1153,83.164615009836126
1154,27.269215819592752
1155,15.369694471199407
1156,-19.068702570766224
1157,10.447706064605708
1158,63.966485604946421
1159,51.138625985916121
1160,89.137593419172163
1161,98.917705704491254
1162,70.146713322323592
1163,52.066465457691692
1164,29.076101919406206
1165,25.903788719512384
1166,82.389673879047024
1167,151.48543064860365
1168,136.00873582789458
1169,31.875275775433568
1170,76.74097753952212
1171,25.286785111627914
1172,81.590902978165317
1173,40.860794942672975
1174,-5.1116045663646368
1175,-4.8784709242330315
