Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0,56.1409386959348,2.764052345967664,1.4001572083672233,1.9787379841057393,3.240893199201458,2.8675579901499675,0.022722120123588985,1.9500884175255893,0.8486427917023021,0.8967811482064422,1.4105985019383724,1.144043571160878,2.4542735069629753,1.7610377251469935,1.1216750164928284,1.4438632327454257
1,67.98665423573806,1.3336743273742668,2.4940790731576064,0.7948417362341991,1.3130677016509014,0.14590426069827522,-1.5529898158340787,1.6536185954403606,1.8644361988595057,0.25783497959355806,3.2697546239876076,-0.45436567459876476,1.045758517301446,0.8128161499741664,2.5327792143584578,2.469358769900285
2,105.71148404126397,1.1549474256969163,1.3781625196021736,0.11221425236988725,-0.980796468223927,0.6520878506738474,1.15634896910398,2.2302906807277205,2.2023798487844113,0.6126731825920477,0.6976972494246645,-0.04855296506709261,-0.4200179371789752,-0.7062701906250126,2.9507753952317897,0.4903478182483465
3,14.703315898959929,0.5619256983888137,-0.2527953600499262,1.77749035583191,-0.6138978475579515,0.7872597197860313,0.10453343880632437,1.386902497859262,0.489194862431127,-0.1806321841224121,0.9718177716613451,1.4283318705304175,1.0665172223831678,1.3024718977397813,0.3656779063190363,0.6372588340128618
4,8.868234163947701,0.32753955222404896,0.6404468384594587,0.18685371795554595,-0.7262826023316769,1.1774261422537529,0.5982190637917381,-0.6301983469660446,1.4627822555257741,0.09270163561675782,1.0519453957961389,1.7290905621775368,1.1289829107574108,2.1394006845433005,-0.23482582035365263,1.4023416411775491
5,60.87545976527053,0.3151899090596868,0.12920285081811822,0.42115033523558454,0.6884474678726273,1.0561653422297455,-0.16514984078335648,1.900826486954187,1.4656624397304598,-0.5362436862772237,2.4882521937955997,2.8958891760305834,2.1787795711596507,0.8200751641876491,-0.07075262151054251,2.054451726931137
6,112.44543602467024,0.5968230530268204,2.2224450703824274,1.2082749780768602,1.9766390364837128,1.3563663971744018,1.706573168191948,1.0105000207208206,2.7858704939058354,1.1269120927036198,1.4019893634447016,2.883150697056254,-0.34775906114244637,-0.2704849984857336,1.969396708158011,-0.1731234051141599
7,204.22533802183537,2.9436211856492926,0.5863810192402527,0.25254518855924224,2.922942026480385,2.480514791434424,2.86755896042657,1.9060446582753854,0.13877431494529746,2.9100649530990337,0.7319966290486196,1.802456395796395,1.9472519677737479,0.8449899069091658,1.6140793703460803,1.922206671566527
8,49.59099555806141,1.3764255311556295,-0.09940079058419449,1.298238174206056,2.3263858966870306,0.3054321402686345,0.8503654596723292,0.5648464482783626,2.849263728479342,1.6722947570124354,1.4074618362411104,0.2300839255546836,1.5392491912918174,0.32566733934262393,1.0318305582743512,0.36415392162111904
9,-67.55824511697273,1.6764332949464997,1.576590816614941,0.7917012444220051,1.3960067126616453,-0.09306150873050578,-0.49125759270560554,1.439391701264537,1.166673495372529,1.6350314368921064,3.383144774863942,1.9444794869904138,0.08717777455584141,2.117016288095853,-0.31590741051152116,0.538415395185291
10,107.44407147936043,0.9317583946753688,2.713342721649367,0.2552451779515601,0.1735614613409856,0.9015474755745677,0.3365217136378926,2.126635922106507,-0.07993150836342333,-0.1474686524111024,0.562179955255566,0.5019675493076952,2.9295320538169856,1.9494208069257608,1.0875512413851909,-0.225435518830168
11,76.89174251365037,1.844362976401547,-0.0002153473895647462,-0.5447710967776116,2.1880297923523018,1.3169426119248495,1.920858823780819,1.3187276529430212,1.8568306119026912,0.34897440669985313,-0.034242841784464684,1.681594518281627,0.19659033582615892,0.31045022224979946,0.5444674964826568,1.0174791590250567
