Id,y
900,-38.704425092905709
901,-16.460023637738381
902,73.651929378827504
903,-6.1820657142484663
904,-1.5155073391379084
905,19.808119314274649
906,24.643769445678114
907,106.36200159212831
908,-2.3009206459131128
909,42.515030437548738
910,41.154721715615175
911,46.845536543489985
912,11.081680234007816
913,30.664188756436396
914,110.37616206743037
915,17.036722735877788
916,77.382219485000974
917,-1.5976150131131384
918,70.786570860375235
919,90.813059421581329
920,9.456030981894358
921,-17.563151678487202
922,12.529894361752383
923,134.89972663349158
924,11.89242052574571
925,91.837315920926613
926,95.801918915163242
927,5.743213292236014
928,-5.1894164665574714
929,116.83330828445239
930,-8.2797144674334806
931,141.8256185552998
932,17.311269489466312
933,-48.440760435887633
934,137.38520220070194
935,95.620426808157191
936,16.407162411401941
937,21.124602638657397
938,-29.400813213847428
939,32.949916712429506
940,14.329664153617534
941,36.461315513215837
942,103.99284009959459
943,205.68806340472324
944,15.983761367678964
945,-21.687318470622866
946,87.207759131121051
947,135.08643945853999
948,27.352979393038346
949,46.580908240443236
950,92.723927581568262
951,122.36346781221415
952,135.20835897160234
953,66.642693117855515
954,8.268774501233743
955,43.393665469465247
956,-14.224890299807683
957,48.604910122996557
958,-4.3472829190071014
959,-6.3891380937657924
960,-25.304133679660133
961,45.227143585547786
962,9.1754953266676402
963,66.971661091414802
964,-22.894928044756298
965,-2.6492935958188335
966,47.764586666719453
967,15.575581212088977
968,77.791397024414081
969,13.660198985378919
970,-15.390553649482943
971,30.994495501476344
972,-67.707319623491557
973,104.90103519357555
974,-38.630427460441211
975,84.451844736954882
976,21.450269984623112
977,22.819147336249216
978,86.86350097626088
979,34.057235621099125
980,14.028549801685703
981,5.0858674637514323
982,-16.23736600837163
983,80.311525868294822
984,67.570882148992027
985,-32.573592668995786
986,33.320066739707471
987,48.355635660233446
988,81.919799292115826
989,16.106024463172247
990,57.299967389357747
991,25.35154264361941
992,18.727622879261737
993,28.124808801049383
994,21.210456250469935
995,-1.5240729690106747
996,36.353497478113162
997,-9.7392784009746052
998,-14.527749996971021
999,78.059576922097847
1000,79.386392306166385
1001,-69.327605222603395
1002,116.22036530385498
1003,-19.988350665596698
1004,62.748382802035884
1005,54.614629795116194
1006,71.093785021561814
1007,13.605509991735316
1008,18.175242767986152
1009,61.017962726256812
1010,119.17610030416425
1011,101.48205252383758
1012,23.456102016303262
1013,11.523535614814854
1014,-18.530768168019748
1015,31.409868179123585
1016,87.527373532509827
1017,39.710564955787689
1018,-0.75575611216363647
1019,61.550003171168157
1020,-41.86661471460576
1021,71.284090749695537
1022,-7.3469556801142204
1023,64.985737313651754
1024,15.218430861326627
1025,33.547375920823995
1026,49.821916458033385
1027,42.449386581527627
1028,20.512723137015847
1029,44.617187215575811
1030,24.64957230150862
1031,14.965616127566804
1032,53.035917893344589
1033,101.72059500716465
1034,46.750348798094294
1035,-62.893981391039524
1036,10.56260049953767
1037,22.37873339769321
1038,9.1220551983804867
1039,92.110892292823507
1040,23.306321472276068
1041,23.628146621545326
1042,7.5997275585189747
1043,14.947075172373999
1044,74.93468517422113
1045,-62.124469538802344
1046,42.280293791385532
1047,124.90575122003582
1048,4.7239757037367998
1049,98.618303960208692
1050,71.808975205182605
1051,56.421208083258463
1052,16.034779429604708
1053,32.416256627729808
1054,141.38801176709978
1055,0.84452107593867431
1056,32.397389084478725
1057,1.467737312692762
1058,27.148917319029451
1059,-66.411005319798193
1060,95.749094764426474
1061,-26.505388404595084
1062,66.620838471605353
1063,123.34082494204161
1064,28.216980947540296
1065,-19.4516061111898
1066,49.147283973308213
1067,36.41193056469335
1068,200.967076768921
1069,5.2697398113517853
1070,53.07939802477064
1071,60.529461423820919
1072,15.27367174273104
1073,79.218104872646578
1074,-17.38252187843462
1075,-74.192329745702736
1076,-17.396643858636839
1077,-39.807388420718894
1078,39.027179397257747
1079,-13.410618003023995
1080,-1.1123862228418986
1081,83.926829866390761
1082,-3.8863206272467572
1083,-6.3300620992002941
1084,86.395866416384962
1085,23.008735765077098
1086,-54.955934540586753
1087,-2.3660995634509323
1088,8.7744716718034717
1089,55.096089324102316
1090,7.1743367243770031
1091,110.08350406410757
1092,12.404900892717357
1093,44.026342415209498
1094,58.472809130722347
1095,-85.933579105442234
1096,14.852423115732368
1097,-59.138164759939286
1098,25.424118320410962
1099,66.981708854083138
1100,120.68470311778006
1101,100.91493060615946
1102,89.348485404837362
1103,101.80705248752432
